 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
116.328125,53.22257354,0.228110257,-0.117541181,1.29264214,10.46125097,14.84484456,305.1422216,0.0
120.078125,47.22496185,0.247853809,0.048834434,11.01170569,42.80075403,4.043348692,15.65562547,0.0
98.4375,44.8003819,0.68581547,1.212872514,113.0668896,87.8158449,-0.196021878,-1.531159815,0.0
122.90625,51.24107201,0.041554449,-0.440739476,1.815217391,14.74998336,9.982552767,118.0211438,0.0
51.9453125,36.58643631,3.6008423730000003,15.91857133,30.66722408,56.18289796,2.164494779,,1.0
131.15625,48.78627457,0.125523561,-0.110626991,2.193979933,18.79948313,10.00919941,106.2928421,0.0
112.953125,50.65968864,0.245136067,0.019472517,1.578595318,14.63872664,11.31767584,145.16921499999995,0.0
118.0859375,53.30616571,0.265434379,-0.411314519,5.362876254,23.00985887,5.811433605,40.91087543,0.0
124.28125,50.56832283,0.2376565,-0.014235108,0.7341137120000001,9.488659318,19.18767419,453.9086925,0.0
123.296875,44.24070513,0.246796639,0.820516955,0.902173913,12.92160419,16.78265432,298.6883148,0.0
132.640625,50.28213127,-0.135232464,-0.266753291,1.31187291,10.69400605,14.44379461,285.4444751000001,0.0
125.90625,41.62451905,,0.5117747220000001,1.908862876,13.87121445,9.96077242,126.9070286,0.0
120.2109375,48.30075898,-0.029001636,-0.16651707,6.942307692000001,33.7351357,5.043913582,25.01909999,0.0
122.578125,52.49800731,,-0.216609073,3.255852843,21.28661923,7.801213512999999,66.18018961,0.0
123.78125,45.52076063,,0.272568679,2.557692308,14.93500465,8.649788397,98.48752936,0.0
101.453125,47.04765858,0.231897964,-0.148723102,2.2775919730000003,18.76678378,9.722551725,103.0329098,0.0
132.2734375,43.70260198,,0.421059755,5.74916388,31.11953367,5.661745833,32.33130494,0.0
92.7578125,47.69528051,0.495228298,0.364956785,0.72909699,10.17177827,18.31850403,388.8185231,0.0
125.03125,48.52060411,-0.008674895,0.214810109,5.809364548,27.71532506,5.234757775,28.08418583,0.0
123.5390625,37.21661724,0.05989337700000001,1.146380312,2.821070234,15.58544549,8.33451411,92.12259366,0.0
107.9140625,37.32940935,0.302724455,1.580897871,3.927257525,24.92434491,6.711611127,46.22259045,0.0
96.734375,46.70912056,0.377104564,0.152048093,2.836120401,18.7071222,8.906146151,92.14216995,0.0
134.640625,45.32844278,0.08249259,0.123111606,2.543478261,14.42350191,9.235799559,114.8013374,0.0
127.4609375,46.98818042,0.432295018,-0.062568322,1.248327759,14.13330132,13.58627567,203.2464922,0.0
109.1328125,38.94274064,,1.053286398,1.866220736,13.57927902,10.68159767,143.2141815,0.0
131.9140625,44.49017225,-0.071573031,0.188800928,8.064381271,37.95345727,4.886472561000001,23.27610344,0.0
126.5078125,49.78626129999999,-0.19787318,0.034066658,4.226588629,24.86524879,6.323480657999999,41.32363996,0.0
129.3515625,48.68161708,-0.010321703,0.016362808,3.2408026760000004,23.90670707,8.044196078999999,66.22645034,0.0
89.6484375,36.98491877,1.045088822,3.143446654,1.607859532,11.06106062,13.37865865,253.66098280000003,0.0
105.8515625,43.87572824,0.330368901,0.232863671,4.3411371239999985,25.6381564,6.759738745,47.65528484,0.0
120.59375,50.63139427,0.028778112,-0.26875762,2.045150502,17.75590631,10.45979883,118.4253288,0.0
140.171875,49.38182063,0.161292042,-0.381705854,2.427257525,14.41688993,8.883862985,106.4986869,0.0
116.6640625,48.05144986,0.08696087599999999,-0.374969242,4.642976589,25.66312098,6.6072894889999985,46.39489187,0.0
139.8125,50.58574867,-0.343295214,-0.12795284699999998,2.715719064,,8.825092578,87.8927569,0.0
113.8671875,52.34879582,0.66327693,-0.144302003,28.60117057,66.7145667,2.170302981,3.182493431,0.0
86.875,39.58140346,,1.391232578,7.5,32.53345333,4.7044924130000005,22.24927852,0.0
111.515625,38.58816698,0.261582144,1.251316391,2.06270903,19.30451056,10.58818139,118.0790442,0.0
131.1015625,53.4421182,-0.031254702999999995,-0.390392566,3.543478261,18.49768898,7.908779947999999,77.30642628,0.0
119.2421875,40.90609408,0.268153124,0.469147211,2.183110368,18.4775218,9.30952144,91.22848707,0.0
112.140625,49.30402088,0.07840614,-0.116391428,0.697324415,11.48935931,18.8338939,373.2043379,0.0
128.390625,54.43979392,0.0032835140000000004,-0.566704925,2.672240803,16.57060293,9.119079332,102.3013386,0.0
109.28125,50.27672447,0.147125921,-0.054939919,2.523411371,16.06259559,9.154664866000001,104.9971874,0.0
119.34375,55.49147422,0.03208862,-0.558228549,2.665551839,14.9594832,8.607871409,100.0264894,0.0
76.390625,45.01392742,1.714454312,3.129246308,99.34364548,96.07759616,0.090846153,-1.768527737,0.0
91.734375,35.36340012,0.486750163,2.779660778,2.679765886,16.47325669,8.704686005,91.08918916,0.0
108.796875,48.53741459,0.385304229,0.234023741,4.722408027,26.4038902,6.820134831,50.61748724,0.0
115.9453125,48.02185515,0.160068554,-0.222480051,4.87458194,27.26065174,6.3775093310000015,42.689749,0.0
118.40625,50.46416388,0.294198502,-0.012512598,1.094481605,,14.2575883,,0.0
121.1953125,43.98189588,-0.157884567,0.254012473,3.637123746,24.00568689,7.24336021,55.07156562,0.0
129.2734375,50.50954657,0.204348661,-0.15323773,1.45819398,15.80887387,11.55165469,139.7703299,0.0
123.3359375,44.10344327,0.228081568,0.371808018,109.7750836,98.58655984,-0.128871406,-1.865853338,0.0
75.2890625,39.25620022,0.737210693,2.297597844,2.676421405,17.47754831,8.403287507,82.83680534,0.0
25.1328125,34.70666612,4.815266857,25.22566306,91.40468227,86.55596395,0.390899123,-1.2372206890000002,1.0
157.8828125,44.40696403,-0.425179573,0.457416546,2.204013378,16.95484414,9.86502431,108.5895812,0.0
96.375,42.77959502,0.4276908270000001,0.7267648959999999,2.903010033,16.51331552,7.888129571,78.15227741,0.0
102.4296875,47.89583156,0.37138638,0.051064392,2.340301003,16.4541142,8.778975914,91.11649891,0.0
107.7421875,44.62574336,0.42016113,0.627738904,4.581939799,25.80177475,6.402914715,43.10556103,0.0
119.625,48.54282903,0.437014545,0.19316833100000005,2.12541806,13.15679776,9.880974916,,0.0
97.9609375,45.68359292,0.207489081,0.413454048,2.356187291,20.40661625,9.329371191,89.93839870000002,0.0
128.8046875,43.1811335,0.195420405,0.21929276600000006,0.602006689,11.12909033,20.19682566,427.3115119,0.0
96.75,41.77076579,0.64060478,0.924196976,2.173913043,16.86092597,9.001393041,91.53785846,0.0
131.3359375,49.09338635,0.10662486,-0.019588224,1.10367893,10.72322612,15.47413359,300.8157652,0.0
76.1328125,38.57245032,0.776761905,2.256293755,1.389632107,15.89004946,12.077188,150.9596535,0.0
19.03125,33.35414552,5.455234827999999,30.53455456,66.80602007,59.00179265,1.180934251,1.31928722,1.0
125.8046875,53.8294556,-0.085492855,-0.6043160470000001,2.930602007,16.25670019,8.902363142,,0.0
12.28125,31.62276116,,37.88951392,64.21153846,71.33698985,0.8733370890000001,-0.18606835,1.0
37.1171875,30.67129692,4.628307635,28.67564049,66.0,86.28454909,0.953253597,-0.6417937429999999,1.0
117.59375,44.12667091,0.057568503,0.034426701000000004,2.307692308,20.74931536,9.485093164,92.6414033,0.0
88.9140625,34.93745021,0.903578097,3.025050807,2.95819398,18.80150473,7.994099333999999,75.65784031,0.0
112.0234375,50.34404521,0.264520195,-0.12542574199999998,3.773411371,24.3644224,7.431630041,58.80031026,0.0
107.0859375,40.35294044,,0.904377049,1.008361204,10.20246201,16.49249404,348.5268531000001,0.0
135.078125,43.11713866,0.067585331,0.061427247,2.080267559,13.33960502,9.979061296,135.78535569999997,0.0
51.3046875,55.13202316,,4.277561333,40.35785953,65.63761639,1.586397716,1.354502915,1.0
127.046875,47.59593263,0.076693247,-0.083005783,1.987458194,14.86429168,10.52737254,131.467122,0.0
101.0234375,45.20257612,0.448722621,0.46883542,3.970735786,21.49364018,6.831504042000001,52.97607228,0.0
98.1953125,43.09800941,0.63982303,1.545838684,4.266722408,23.54917142,6.241203593,41.34097420000001,0.0
110.28125,53.61522893,0.134786079,-0.416735137,1.380434783,15.1592412,12.61715608,171.1505281,0.0
109.3828125,45.48044241,0.420904763,0.589357792,1.974916388,17.64147893,9.981235918,,0.0
120.765625,43.94625346,0.152817433,0.371629745,1.72993311,12.19078303,11.66678235,185.0637312,0.0
95.03125,38.48456214,,1.583800289,2.834448161,15.40461048,7.85754174,83.87005489,0.0
110.6640625,46.55847757,,0.125224384,3.012541806,19.65685588,8.038274524,,0.0
116.6015625,50.53098366,0.293292064,-0.220492708,2.325250836,16.82311272,8.660080906000001,85.09354144,0.0
103.2734375,45.46611287,0.496400522,0.643784304,0.8102006690000001,10.25110792,17.66364736,369.9185012,0.0
91.8359375,42.76147093,0.981031627,2.209713446,6.798494982999999,34.33603903,5.359597043,28.41143361,1.0
110.046875,53.87657471,0.441956906,-0.112191243,3.100334448,17.81937336,8.434319701,85.66556393,0.0
110.6484375,48.93803318,0.229290198,0.099172528,2.128762542,14.5768684,11.36908626,165.52366519999995,0.0
96.921875,41.80602704,0.504894933,1.09944398,1.349498328,13.66310823,12.00489558,164.3152603,0.0
60.2109375,50.80041405,2.021413855,4.14043647,23.73411371,55.5738793,2.424503025,5.009978722,1.0
98.09375,45.02801862,,1.276271362,2.549331104,20.20716473,8.859938231000001,82.98623672,0.0
104.5703125,49.40990595,,0.159786521,2.401337793,,9.084710857000001,96.06853432,0.0
115.625,49.31784667,0.27048219100000004,-0.356831039,3.838628763,19.58819041,7.785787687999999,74.87378597,0.0
126.9765625,59.83995123,-0.182345351,-0.697687995,173.3913043,73.42555253,-1.746040785,,0.0
113.203125,37.65537797,0.48786531,1.4774594680000002,4.841973244,21.68906782,5.507626304,35.78493827,0.0
111.625,51.29022811,0.261694948,-0.110086393,0.444816054,9.212711058,23.84560191,599.2180861,0.0
105.34375,46.4053872,0.464286775,0.268901974,1.883779264,15.50646767,10.54447573,125.9277377,0.0
127.03125,50.65183509,0.17528799899999994,0.117653609,13.64046823,44.85399392,3.295240995,9.897836526,1.0
120.7265625,50.47225643,0.346178079,0.184797225,0.7692307690000001,11.79260254,17.66222194,329.5480159,0.0
100.40625,37.74036249,,1.6433631430000002,1.3704013380000002,,12.27301542,169.4465716,0.0
130.765625,53.3402235,-0.017763476,-0.163532815,7.643812709,33.8812142,4.999297681,25.59309033,0.0
49.0078125,32.51237651,,20.34046798,14.65301003,46.73241804,3.470588382,11.44099546,1.0
145.8515625,44.79224435,-0.122567256,0.217525923,5.22826087,28.10555065,6.000127441,37.37177524,0.0
96.84375,44.5265787,0.472147645,0.781350407,2.463210702,15.34833506,9.062014117,103.2747769,0.0
137.8359375,50.58451735,,-0.365339883,120.4038462,77.97706733,-0.845356395,-1.164689539,0.0
105.9453125,47.58714187,0.35250194100000004,-0.015239727,2.591973244,17.96887133,8.549350104,84.52700935,0.0
139.078125,55.28881688,0.036500858,-0.287231501,7.734113712,28.58802998,4.16323962,19.20349289,0.0
73.1875,36.09270832,1.145832284,4.196603218,4.051839465,23.24971295,6.773629978,50.49617843,0.0
82.21875,49.9042736,,2.732744507,39.13545151,72.72962746,1.684182781,1.369425773,1.0
112.046875,50.36923965,,-0.194087912,2.025083612,,9.191298983,105.2215015,0.0
115.65625,46.63546087,,0.386753598,1.220735786,13.07150792,13.16243684,197.3156843,0.0
91.9296875,41.04783482,0.556661521,1.491052481,3.18729097,19.59634562,8.178234227,76.08057257,0.0
124.4296875,41.08274493,-0.069510812,0.47208847,2.183110368,,10.50906048,146.435339,0.0
115.6796875,43.90275717,0.282461957,0.92863812,2.029264214,13.62689574,10.27787497,137.44062340000002,0.0
121.140625,54.98817122,0.097811212,-0.480920149,1.164715719,13.77550996,13.78602442,204.8889146,0.0
102.5703125,46.63483201,0.385886369,0.200038331,1.678093645,12.16040597,11.83195093,188.3181547,0.0
136.8828125,49.93083045,-0.224264565,-0.447545993,3.076086957,19.54678968,8.696320663,87.24817261,0.0
125.6875,52.85988998,0.030095756,-0.096433876,2.702341137,18.6278021,8.820658275,87.33221245,0.0
113.078125,48.67231139,0.222739892,-0.041981727,2.719063545,15.96252942,8.564804838999999,93.53084154,0.0
104.7890625,47.89109591,0.425416228,0.441975133,3.260033445,18.68991218,7.584000907999999,68.13399704,0.0
121.359375,45.02078242,,0.245245024,9.222408027,38.50512323,4.1806487830000005,16.25025019,0.0
130.9921875,51.81796505,-0.140957226,-0.340100546,3.073578595,18.25139215,7.970120805,74.77264261,0.0
118.6171875,45.53863763,0.442851588,0.15853158,1.632943144,11.84317332,12.44998972,209.9235135,0.0
110.8984375,48.56227314,0.170372017,0.096241076,1.600334448,12.92721326,11.34978567,164.4703823,0.0
139.0859375,49.12086931,,-0.267139517,2.171404682,15.07705576,10.59188541,140.48125249999998,0.0
142.3203125,60.41095379,-0.036172486,-0.7369748190000001,6.277591973,25.24620968,4.861287658,26.89910391,0.0
107.859375,44.80735402,,1.100112246,1.529264214,,12.34112361,169.4863347,0.0
102.4140625,42.22568223,0.22542004,1.088009457,3.361204013,22.70506625,8.379185522,75.79220153,0.0
124.421875,46.56809687,0.343008352,0.268200105,1.871237458,20.42357011,10.87275186,116.7813095,0.0
137.7109375,46.37940551,0.016419042,0.165197047,1.627926421,18.03140672,11.33645402,130.24184309999998,0.0
117.1015625,56.74047825,0.174826553,-0.585750817,3.847826087,25.72273542,7.15265038,52.36657818,0.0
124.546875,52.38556865,0.200088641,-0.287877063,5.634615385,25.9061744,5.363515706,31.34230807,0.0
134.1640625,55.57213462,0.081313284,-0.455453903,4.537625418,22.1962836,6.162869107000001,44.16357704,0.0
133.453125,44.10868313,0.115085092,0.47494619,2.487458194,17.12409976,8.509270895,83.68007779,0.0
120.15625,41.64741092,0.253963054,0.33915706700000003,3.372909699,23.90392703,7.915987703,65.56476953,0.0
119.984375,43.9689138,0.014535564,0.246250647,3.43729097,18.14910136,7.779946987000001,75.06183568,0.0
90.9375,37.61518767,0.437059909,1.97729595,6.342809365,31.9815667,5.311738184,28.04288386,0.0
114.7734375,49.47730143,0.49917969,0.023733988,2.065217391,13.30472899,10.24794148,141.47427530000004,0.0
98.7421875,39.81858197,0.382145495,1.180475458,4.912207358,26.03984248,6.152003299,40.26232567,0.0
133.390625,51.0631096,0.132366278,-0.304441272,2.6312709030000003,,7.881992632,74.15264137,0.0
125.1328125,51.46424291,0.25862438600000004,-0.068347205,2.755852843,17.66386986,9.390326617000001,101.2625965,0.0
110.6875,47.69757429999999,0.33231022600000004,0.246588246,7.668060201,30.56687416,4.328753001,19.29252425,0.0
123.640625,47.27623848,-0.178718976,0.017180457,2.199832776,18.14723414,9.817278966,106.3500082,0.0
108.9921875,44.98081120000001,0.141624239,0.068031169,3.893812709,22.20634295,6.427071914,44.67605721,0.0
121.6015625,48.93799327,0.343966506,-0.185067367,3.780936455,20.68360566,7.918266487,73.70280469,0.0
95.0625,37.06555637,,2.624365869,1.70819398,,10.93660632,164.2882527,0.0
113.453125,48.96903667,0.328152092,-0.048669856,0.891304348,13.08889945,16.59614588,284.4896323000001,0.0
59.828125,30.79115878,,13.43681055,6.913043478,36.31600157,5.456122787999999,29.07982511,1.0
96.1171875,38.71805560000001,,1.594373719,2.464882943,15.35378564,8.519435385,93.0908862,0.0
95.859375,33.11786111,,3.300609237,1.168060201,14.20799918,13.75126761,201.9165851,0.0
61.7265625,50.89430144,2.167074934,4.613956303,7.137123746,32.5333314,5.202977927,27.79875759,1.0
120.3671875,43.77282817,0.07855350900000001,0.324665797,1.851170569,15.21395648,10.08647922,116.55014479999998,0.0
87.9609375,46.01857681,1.003119908,1.809878054,2.482441472,16.38552647,8.925998872000001,95.75676672,0.0
114.8359375,51.92614607,-0.009627119,-0.528805933,1.227424749,12.03124904,14.08730859,234.4736858,0.0
113.765625,50.23343701,0.160688061,0.06531260400000001,2.177257525,14.3011805,10.25071805,134.2104804,0.0
122.4453125,51.80338560000001,0.058693361,-0.173922338,55.34197324,90.62547951,1.132441144,-0.5580662270000001,0.0
136.4453125,48.36624737,-0.17025761,-0.128659549,92.66889632,88.51719257,-0.058140062,-1.923051794,0.0
132.6875,42.31259232,-0.030860081,0.556169467,2.036789298,12.90375944,10.63877282,155.6587081,0.0
95.6796875,40.81665055,0.5343751210000001,1.4508429369999998,3.606187291,21.24580451,7.998484715,73.62044003,0.0
126.59375,53.45813746,0.314901332,-0.193151411,2.751672241,22.31522507,8.840414682,80.28365685,0.0
121.0625,43.56169296,0.231355366,0.296926062,4.674749164,21.68099667,6.224673687999999,45.72258648,0.0
135.8203125,55.26716837,0.085252778,-0.397856837,1.198160535,10.81371744,15.33051113,297.6859371000001,0.0
126.0,54.0,0.247667622,-0.16139397800000002,1.821906355,13.19512256,10.54118915,146.4998938,0.0
117.78125,49.6956263,0.17373723600000002,-0.25231123,2.689799331,15.57579149,8.932441155,102.6787384,0.0
130.6171875,40.3541202,0.263368745,1.185816416,3.859531773,23.84594511,6.667953755,46.8019528,0.0
102.0546875,43.46807532,0.413108595,1.224647907,2.9289297660000004,20.56759309,7.908210362999999,67.39873043,0.0
32.8671875,44.12524276,2.532312287,6.453996205,94.65301003,79.13740115,0.5767388920000001,-0.956042923,1.0
98.34375,34.5648027,0.5510819610000001,2.7316462560000003,3.675585284,22.78032594,7.127793532,54.83429433,0.0
117.9453125,54.3408382,-0.08218929400000001,-0.68779457,91.82525084,89.92343676,-0.009196547,-1.928211959,0.0
124.875,53.51138897,,-0.48655312,1.60451505,10.95864588,13.2794533,254.232943,0.0
124.3203125,42.22057659,,0.5001077970000001,2.454013378,14.794084699999996,9.062318492000001,106.476248,0.0
124.171875,54.70576258,-0.014250508,-0.508310247,3.933110368,23.5883497,6.896826366,50.1152334,0.0
80.0625,69.27704233,1.138938407,-0.141136727,101.8695652,81.16135325,0.444518405,-1.33886409,0.0
119.484375,51.89065793,0.12227945,-0.343708533,147.86789299999995,88.06758164,-0.8955878079999999,-0.944925133,0.0
117.3671875,51.65811152,0.18829379,0.067345618,3.122073579,22.59458339,8.301721336,72.40174685,0.0
29.4609375,45.86595659,,10.5837557,50.40719064,59.84988676,1.423430575,1.427973973,1.0
136.1796875,44.25501977,0.066660469,0.64585447,1.285953177,11.08617069,13.82668797,254.8569911,0.0
103.140625,42.07261847,0.479697792,1.310961822,2.269230769,13.67153219,10.54653438,148.1084676,0.0
127.359375,60.01597891,-0.111431225,-0.7499479459999999,2.192307692,13.80089454,10.50285907,145.58464880000002,0.0
137.9296875,52.98027103,-0.094887839,0.131425498,2.370401338,18.10321837,9.198938946,94.39367647,1.0
109.03125,44.13171647,0.34666166200000004,0.246380476,3.1989966560000003,20.08611558,7.537773626,62.8641341,0.0
139.5625,42.9679659,0.11080987,0.073556667,2.006688963,13.81143758,10.73012444,142.65340759999995,0.0
139.78125,44.53824506,-0.0857173,0.514656645,1.357023411,14.77842341,12.70588866,175.0468005,0.0
112.5625,51.81393243,0.07033392200000001,-0.262121471,3.170568562,20.15274457,7.404315617000001,60.02275362,0.0
36.7109375,38.26024216,4.363306569,20.29698008,107.2123746,74.62119531,0.115883054,-0.819637695,1.0
137.3515625,50.45923321,0.023537675,0.20498877,1.892140468,14.41881569,10.35457538,133.48145259999998,0.0
102.1484375,31.689925899999995,0.539796312,3.534867338,2.738294314,19.25621748,8.574385111,81.31481109999999,0.0
118.765625,49.55102868,-0.052188209000000006,-0.356135118,1.571906355,11.97303325,12.36337002,203.0880313,0.0
